Date,corr126,beta252,beta_cv,adf_p252,eg_p252,half_life252,resid_sigma252,zero_cross126,opportunities63,trail126_sharpe,trail126_return,trail126_trades,trail126_win_rate,gate_structural,gate_confirmed
2023-12-22,0.7387949123870582,-0.12033066467837363,0.44283972735791305,0.18108411021083415,0.3848695174562125,18.862178737123905,0.06757541573569774,15,5,-1.6866895687872312,-0.09379972790740887,6,0.3333333333333333,False,False
2023-12-29,0.7431523495261453,-0.18051636890621636,0.33153851028189996,0.05153566045981583,0.14840412744516468,13.927310394930473,0.06572330190073838,19,7,-1.6831492962067973,-0.0934734238951408,6,0.3333333333333333,False,False
2024-01-05,0.7407629249167414,-0.21326616266830914,0.2932490201055824,0.019661169718792528,0.06806411235940946,11.720594114526305,0.06395725767942888,20,6,-1.3467003224181002,-0.0761951401791271,7,0.2857142857142857,False,False
2024-01-12,0.7447191264023019,-0.2938921912196217,0.3467307018237384,0.0006079467739694767,0.0033263375447424182,7.740568658645863,0.05895343808217876,21,6,-1.852030930537917,-0.09979610607401646,6,0.16666666666666666,False,False
2024-01-19,0.7416134901049742,-0.34813577384524996,0.5836860733009548,0.008846698473160584,0.0345953794572347,8.092974423384188,0.053224112815454895,23,6,-2.111290760972001,-0.11348898881343983,6,0.16666666666666666,False,False
2024-01-26,0.7389493620530965,-0.3662541641564565,0.5793634300836416,0.013832309040398323,0.05048759990377204,8.374504303129463,0.05308224516518254,22,7,-1.9272612101217548,-0.10522578421667372,6,0.16666666666666666,False,False
2024-02-02,0.7334216871048718,-0.3758402742489283,0.44315885693014884,0.02432611448898606,0.08066114293886778,8.860519913215736,0.05344140979326754,20,6,-2.2442598199224513,-0.12307376906440604,6,0.16666666666666666,False,False
2024-02-09,0.7322978254621196,-0.3851332453928527,0.7781067885770598,0.012865180589763976,0.04754964158216305,8.13444021429678,0.05339227807323141,17,6,-2.0535533361715816,-0.11420100316325843,6,0.16666666666666666,False,False
2024-02-16,0.7340328215243164,-0.39443148011622,0.7685540896354205,0.04859291720552028,0.1417223526212077,8.193422104015607,0.05347301163559024,17,7,-2.302844363414166,-0.12735852835181605,6,0.16666666666666666,False,False
2024-02-22,0.7320021022313199,-0.3968283850933882,0.7774275868357395,0.03256368059535762,0.10355808882709477,7.839569627106228,0.05311911208993845,15,5,-1.934540783738884,-0.10876838715904147,7,0.14285714285714285,False,False
2024-03-01,0.7226782837626717,-0.4054418176006363,0.8987396991803451,0.00395893066918919,0.017336031920042974,7.100589595946548,0.051884665610036275,13,5,-2.392293059321756,-0.13003377449032927,7,0.14285714285714285,False,False
2024-03-08,0.7142182432680663,-0.399721628684872,0.8038638824748994,0.0013755692760870882,0.006861066769995057,6.273376097602246,0.04908392614560293,16,5,-2.2039855362808733,-0.12016908123325509,7,0.14285714285714285,False,False
2024-03-15,0.6973332194261418,-0.3675433749092159,0.7567458295995181,0.002992962606162835,0.013600603885833158,6.582628027326438,0.047520417703675405,12,5,-2.6230942367109016,-0.13832028324433376,6,0.0,False,False
